month,county,sum_sale_liters,sum_sale_dollars,population,LitersPerCapita,salesPerCapita,MMNT,MMXT,MNTM,TPCP,TSNW
2012-03-01,BUENA VISTA,9116.625,112366.44,57658,0.158115526032814,1.94884387248951,3.6,16.2,9.9,24.6,3.2
2012-03-01,BUTLER,1395.125,14391.99,16639,8.38466854979266e-002,0.86495522567462,3.8,15.8,10,37.4,3.766666667
2012-03-01,CALHOUN,2265.125,27562.64,28752,7.87814760712298e-002,0.958633834168058,3.1,17,10.1,35.3,5
2012-03-01,CARROLL,12311.175,149672.07,90566,0.135935947264978,1.65262979484575,3.4,17.5,10.4,28.675,0.166666667
2012-03-01,CASS,6164.1,79512.96,34108,0.180722997537235,2.33121144599507,3.7,18.6,11.3,59.85714286,0
2012-03-01,CEDAR,2869.725,34642.06,51163,5.60898500869769e-002,0.677092039168931,4.4,17.6,11,102.7,10.2
2012-03-01,CERRO GORDO,31356.861,363789.55,143900,0.217907303683113,2.52807192494788,3.45,15.35,9.4,63.775,2.025
2012-03-01,CHEROKEE,3687.5,43602.09,22260,0.165655884995508,1.9587641509434,2.7,16.6,9.6,32.9,0.625
2012-03-01,CHICKASAW,2245.45,27316.97,16759,0.133984724625574,1.62998806611373,2.1,14.5,8.3,47.72,4.7
2012-03-01,CLARKE,2982.925,34664.42,29832,9.99907817109144e-002,1.16198779833736,3.4,18.2,10.9,80.63333333,0
2012-03-01,CLAY,8957.95,96101.01,90277,9.92273779589486e-002,1.06451266657067,3.1,16.35,9.7,23.76,4.425
2012-03-01,CLAYTON,2626.75,32361.12,27229,9.64688383708546e-002,1.18847992948694,3.9,15.63333333,9.766666667,78.625,3.875
2012-03-01,CLINTON,19855.55,248466.62,144324,0.137576217399739,1.72158906349602,4.55,17.25,10.9,56.23333333,4.6
2012-03-01,CRAWFORD,5767.044,80443.47,36860,0.156458057514921,2.18240558871405,3.6,16.2,9.9,26.5,0
2012-03-01,DALLAS,14594.525,224058.03,453228,3.22012872108519e-002,0.494360520532712,0.4,16.7,8.3,25.76666667,0.333333333
2012-03-01,DAVIS,550.25,5575.59,10468,5.25649598777226e-002,0.532631830340084,6.1,18.2,12.1,40.2,0
2012-03-01,DECATUR,713,9768.51,19019,3.74888269625112e-002,0.513618486776382,6.033333333,18.86666667,12.5,85.33333333,0.5
2012-03-01,DELAWARE,4629.05,62656.27,21086,0.219531916911695,2.97146305605615,3,15.6,9.3,104.7,2.5
2012-03-01,DES MOINES,15711.875,210109.69,221764,7.08495292292708e-002,0.947447241211378,6.133333333,18.26666667,12.2,33.35714286,4.683333333
2012-03-01,DICKINSON,13531.1,160575.6,40172,0.336829134720701,3.99720203126556,2.5,15.56666667,9.033333333,20.9,2.04
2012-03-01,DUBUQUE,40907.85,545426.06,262620,0.155768220242175,2.07686413829868,4.7,16.03333333,10.36666667,59.2,7.525
2012-03-01,EMMET,3845.175,46540.37,27600,0.139317934782609,1.68624528985507,2.4,15.55,8.95,31.3,3.466666667
2012-03-01,FAYETTE,7273.696,82115.35,40093,0.181420597111715,2.04812186666002,3.05,15.55,9.3,41.48333333,2.15
2012-03-01,FLOYD,5099.425,64081.16,31865,0.160032166954339,2.01102024164444,4.2,15.5,9.9,47.15,4.55
2012-03-01,FRANKLIN,2815.55,35095.77,19440,0.144832818930041,1.80533796296296,3.3,15.8,9.6,48.93333333,6.566666667
2012-03-01,FREMONT,219.3,2806.92,2164,0.10134011090573,1.29709796672828,6.95,20.65,13.8,53.9,0
2012-03-01,GREENE,2133.5,26887.04,19454,0.109668962681197,1.38208286213632,3.4,17.4,10.4,29.3,1.1
2012-03-01,GRUNDY,2225.25,28045.62,24310,9.15364047716989e-002,1.15366598107775,3.6,16.4,10,47.4,4.6
2012-03-01,GUTHRIE,1497.825,17884.48,13366,0.11206232231034,1.3380577584917,3.9,18.2,11,53.12,0.25
2012-03-01,HAMILTON,4754.2,57119.17,84263,5.64209676845116e-002,0.677867747409895,2.2,16.4,9.3,29.3,5.9
2012-03-01,HANCOCK,1346.35,14353.55,20320,6.62573818897638e-002,0.706375492125984,2,14.15,8.05,46.525,6.35
2012-03-01,HARDIN,8932.749,108856.77,147215,6.06782528954251e-002,0.739440749923581,2.85,15.7,9.25,40.7,3.475
2012-03-01,HARRISON,2392.85,29685.19,24771,9.65988454240846e-002,1.19838480481208,4.4,19.53333333,11.93333333,27.54,0
2012-03-01,HENRY,4751.225,60156.69,33732,0.140852158188071,1.78337157595162,4.5,17.5,11,35.2,7.15
2012-03-01,HOWARD,3404.95,41827.57,15582,0.218518161981774,2.68435181619818,2.5,15.3,8.9,45.3,0
2012-03-01,HUMBOLDT,2777.6,33386.86,18875,0.14715761589404,1.76884026490066,3.1,16,9.5,27.2,9.9
2012-03-01,IDA,3335.725,41249.39,14052,0.237384358098491,2.93548178195275,3.55,17.35,10.4,27.55,1.9
2012-03-01,IOWA,10008.35,124568.92,285469,3.50593234291639e-002,0.436365840073703,4.3,16.8,10.5,54.64,5.6
2012-03-01,JACKSON,6300.875,76618.68,35594,0.177020705736922,2.15257290554588,3.8,16.5,10.15,46.73333333,8.333333333
2012-03-01,JASPER,11575.878,144228.95,179505,6.44877747137963e-002,0.803481518620651,5,18,11.46666667,60.1,8.25
2012-03-01,JEFFERSON,2903.325,38702.04,49460,5.87004650222402e-002,0.78249171047311,6.7,19.3,12.9,38.4,10.1
2012-03-01,JOHNSON,73478.927,1035791.3,1351741,5.43587321831623e-002,0.766264617260259,5.4,18.75,12.1,46.48571429,9.02
2012-03-01,JONES,7244.075,79373.37,37176,0.194858914353346,2.13507020658489,4.1,16.7,10.4,66.85,5.3
2012-03-01,KEOKUK,806.9,9168.47,9960,8.10140562248996e-002,0.920529116465863,4.5,17,10.8,50.3,10.8
2012-03-01,KOSSUTH,9666.475,117409.02,31364,0.308202875908685,3.74343259788292,1.6,15.2,8.4,40.55,8.1
2012-03-01,LEE,17831.85,240635.34,132921,0.134153745457828,1.81036359943124,6.7,18.56666667,12.6,26.18,4.425
2012-03-01,LINN,132747.345,1758328.67,2631396,5.04474982100756e-002,0.668211348652958,4.633333333,17.1,10.86666667,68.98,6.233333333
2012-03-01,LOUISA,1128.2,13542.67,15604,7.23019738528582e-002,0.867897334016919,,,,17.5,12.7
2012-03-01,LUCAS,1469,16642.92,16856,8.71499762695776e-002,0.987358803986711,4.4,18,11.2,40.2,1.3
2012-03-01,LYON,3257.025,42784.93,18495,0.17610300081103,2.31332414165991,1.6,15.9,8.7,12.45,0.4
2012-03-01,MADISON,2926.75,32740.32,20704,0.141361572642968,1.58135239567233,3.2,17.6,10.4,70.9,0.3
2012-03-01,MAHASKA,4222.3,54295.89,46428,9.09429654518825e-002,1.1694643318687,4.9,17.4,11.1,53.16666667,6.95
2012-03-01,MARION,8476.379,105146.87,90224,9.39481623514808e-002,1.16539800939883,5.6,17.4,11.4,59.58,2.866666667
2012-03-01,MARSHALL,16301.199,212444.79,279865,5.82466510639058e-002,0.759097386239794,3.7,17.2,10.45,54.38333333,3
2012-03-01,MILLS,2199,25350.3,29870,7.3619015734851e-002,0.848687646468028,4.5,18.8,11.6,54.73333333,0
2012-03-01,MITCHELL,2989.6,34344.71,21670,0.137960313797877,1.58489663128749,3.2,14.6,8.9,47.15,0
2012-03-01,MONONA,2740.85,33602.29,16380,0.16732905982906,2.05142185592186,3.75,17.75,10.75,21.16,0
2012-03-01,MONROE,1245.75,16485.71,15316,8.1336510838339e-002,1.07637176808566,5.7,17.9,11.8,56.8,2.1
2012-03-01,MONTGOMERY,3800.85,42592.8,23082,0.164667273199896,1.84528203795165,5.1,19.5,12.3,73.6,0
2012-03-01,MUSCATINE,14766.45,178674.45,200441,7.36698080731986e-002,0.891406698230402,6.1,17.93333333,12.03333333,32.075,3.5
2012-03-01,"O'BRIEN",7213.129,90279.42,41176,0.175177992034195,2.19252525743151,2.766666667,16.06666667,9.433333333,27.13333333,1.266666667
2012-03-01,OSCEOLA,1465,17717.61,10672,0.137275112443778,1.66019583958021,0.6,15.2,7.9,6.35,2.5
2012-03-01,PAGE,5376.55,70431.13,46777,0.114940034632405,1.50567864548817,5.1,19.55,12.35,75.35,0
2012-03-01,PALO ALTO,3700.025,44556.15,16652,0.222197033389383,2.67572363680038,2.7,15.7,9.2,46.7,10.1
2012-03-01,PLYMOUTH,9260.725,118022.19,54056,0.171317245079177,2.18333191505106,3.4,17.4,10.4,17.475,0
2012-03-01,POCAHONTAS,1896.575,21614.95,11680,0.162377996575342,1.85059503424658,3,16.4,9.7,28.7,10.1
2012-03-01,POLK,280826.108,4028374.42,7322814,3.8349479858426e-002,0.550112896490339,5.566666667,18.7,12.13333333,37.55789474,1.335714286
2012-03-01,POTTAWATTAMIE,45231.71,650275.58,534495,8.46251321340705e-002,1.2166167690998,5,18.3,11.7,37.02,0
2012-03-01,POWESHIEK,9259.819,118525.61,85872,0.107832809297559,1.38025910657723,3,16.4,9.7,62.975,4.2
2012-03-01,RINGGOLD,666.75,7496.68,6744,9.88656583629893e-002,1.11160735468565,5.3,17.55,11.4,81.65,0
2012-03-01,SAC,3435.325,39106.29,14566,0.235845462034876,2.68476520664561,2.4,16.4,9.4,23.6,2.8
2012-03-01,SCOTT,101346.379,1450909.49,1296923,7.81437132350957e-002,1.11873217608139,5.8,17.475,11.625,37.96363636,6.3625
2012-03-01,SHELBY,3155.65,42662.55,30012,0.105146274823404,1.42151639344262,4.4,18.2,11.3,34.15,0
2012-03-01,SIOUX,7178.825,88650.92,85270,8.41893397443415e-002,1.03964958367538,2.95,17.55,10.25,20.68,0.325
2012-03-01,STORY,46408.527,589036.44,1003782,4.62336712553124e-002,0.586817097736361,3.6,17.25,10.4,62.27,6.522222222
2012-03-01,TAMA,3378.627,43549.08,23046,0.146603618849258,1.8896589429836,3.4,16.4,9.9,50.375,4.666666667
2012-03-01,TAYLOR,546.65,6227.78,11200,4.88080357142857e-002,0.556051785714286,5.9,18.9,12.4,97.18,0
2012-03-01,UNION,4789.3,56882.56,57465,8.3342904376577e-002,0.989864439223875,4.5,17.7,11.1,59.73333333,0
2012-03-01,VAN BUREN,981.75,12614.26,4437,0.221264367816092,2.84297047554654,4.9,19.4,12.1,55,6.066666667
2012-03-01,WAPELLO,12274.976,162943.09,130868,9.37966194944524e-002,1.24509498120243,5.8,18.1,11.9,44.85,0
2012-03-01,WARREN,9415.504,114626.61,231388,4.06914100990544e-002,0.495387012291044,4.6,18.4,11.5,52.26,0
2012-03-01,WASHINGTON,5751.275,79281.33,37992,0.15138121183407,2.08679011370815,4.5,17.5,11,52.03333333,12.03333333
2012-03-01,WAYNE,724.3,9998.32,6356,0.113955317809943,1.5730522341095,5.3,17.7,11.5,39.66666667,0
2012-03-01,WEBSTER,13197.127,174589.97,204667,6.44809715293623e-002,0.853044066703474,2.7,16.1,9.3,38.275,10.85
2012-03-01,WINNEBAGO,3681.2,42379.25,31910,0.115361955499843,1.32808680664369,2.7,14.8,8.7,35.4,3.95
2012-03-01,WINNESHIEK,7113.27,88009.76,36248,0.196238964908409,2.42798940631207,4,16.9,10.5,56.625,0.575
2012-03-01,WOODBURY,41120.82,569808.21,686840,5.98695766117291e-002,0.829608365849397,3,18.5,10.76666667,21.71666667,0
2012-03-01,WORTH,1044.4,12125.76,7980,0.130877192982456,1.51951879699248,2.9,14.2,8.5,31.3,2.3
2012-03-01,WRIGHT,3532.05,44171.7,55994,6.3079079901418e-002,0.788864878379826,2.2,15.9,9.1,51.9,8.9
2012-04-01,ADAIR,2915.15,36608.04,27968,0.104231621853547,1.30892591533181,5.1,18.8,12,162.65,0
2012-04-01,ADAMS,455.35,5454.28,6148,7.40647364996747e-002,0.887163305139883,6,20.4,13.2,43.9,0
2012-04-01,ALLAMAKEE,5634.4,65514.9,31899,0.176632496316499,2.05382300385592,3.233333333,15.26666667,9.266666667,103.74,0
2012-04-01,APPANOOSE,3361.074,39596.8,23417,0.14353136610155,1.69094247768715,5.733333333,19.1,12.4,71.1,0
2012-04-01,AUDUBON,1178.8,12610.24,9644,0.122231439236831,1.30757362090419,4.1,18.6,11.4,86.6,0
2012-04-01,BENTON,3822.7,46126.04,37214,0.102722093835653,1.23948084054388,4.25,17.95,11.15,90.55,0
2012-04-01,BLACK HAWK,92884.924,1311822.94,1619723,5.73461783280228e-002,0.80990573079471,3.8,16.7,10.3,98.15,0
2012-04-01,BOONE,9782.106,117358.41,127050,7.69941440377804e-002,0.923718299881936,4.933333333,19,11.93333333,87.05,0
2012-04-01,BREMER,9936.677,123106.35,61008,0.162874983608707,2.01787224626279,2.4,15.9,9.1,104.2,0
2012-04-01,BUCHANAN,7441.3,92538.45,89088,8.35275233477012e-002,1.03873080549569,2.7,15.8,9.3,21.2,0
2012-04-01,BUENA VISTA,8646.525,116667.36,47525,0.181936349289847,2.45486291425565,4.3,18.85,11.55,97.45,0
2012-04-01,BUTLER,1873.425,20691.89,21037,8.90538099538908e-002,0.98359509435756,3,16.5,9.7,90.025,0
2012-04-01,CALHOUN,2898.15,31976.56,32508,8.91519010705057e-002,0.98365202411714,4.4,18.1,11.2,146,0
2012-04-01,CARROLL,11745.712,158978.45,81725,0.14372238605078,1.94528540838177,4.2,18.8,11.5,61.35,0
2012-04-01,CASS,5728.7,67434.73,33124,0.172947107837218,2.03582689288733,4.6,20.2,12.4,107.4857143,0
2012-04-01,CEDAR,2625.575,30735.08,41594,6.3123888060778e-002,0.738930614992547,3.9,17.3,10.6,104.1,0
2012-04-01,CERRO GORDO,35262.979,431531.18,179875,0.196041578874218,2.39906145934677,3.05,15.8,9.4,103.975,0
2012-04-01,CHEROKEE,4791.704,56355.52,29430,0.162816989466531,1.91490044172613,3.1,18.6,10.8,107.925,0
2012-04-01,CHICKASAW,2906.127,35039.09,23063,0.126008194944283,1.51927719724234,1.9,14.8,8.4,106.9,0
2012-04-01,CLARKE,3318.3,38967.93,39776,8.34246781979083e-002,0.97968448310539,4.6,19.4,12,138.8666667,0
2012-04-01,CLAY,8154.333,92323.89,89696,9.09107764002854e-002,1.02929773902961,3.3,17.9,10.6,83.54,0
2012-04-01,CLAYTON,4273.125,55082.45,37012,0.115452420836485,1.4882321949638,2.833333333,15.56666667,9.2,85.1,0
2012-04-01,CLINTON,17271.558,221675.41,145443,0.118751387141354,1.52413942231665,4.05,16.8,10.45,97.77142857,0
2012-04-01,CRAWFORD,7509.275,99057.21,36860,0.203724226804124,2.68739039609333,4.2,17.8,11,90.675,0
2012-04-01,DALLAS,24168.05,359416.96,479688,5.03828530211304e-002,0.749272360367572,4.2,19.8,12,80.72857143,0
2012-04-01,DAVIS,823.75,8919.9,10468,7.86922048146733e-002,0.852111196025984,5.6,18.9,12.3,69.1,0
2012-04-01,DECATUR,1080.375,13894.03,22825,4.73329682365827e-002,0.60871982475356,5.833333333,19.26666667,12.56666667,101.1,0
2012-04-01,DELAWARE,6375.35,79902.57,26159,0.243715356091594,3.05449634924882,2.6,15.5,9,73.7,0
2012-04-01,DES MOINES,16919.325,215646.56,221764,7.62942813080572e-002,0.972414638985588,5.733333333,19.43333333,12.6,48.6375,0
2012-04-01,DICKINSON,19340.625,245188.67,40172,0.481445409738126,6.10347182116897,4.1,17.23333333,10.63333333,65,0
2012-04-01,DUBUQUE,46169.174,593438.53,265349,0.173994151099119,2.23644532295204,3.966666667,15.5,9.733333333,67.74,0
2012-04-01,EMMET,3730.575,45501.22,27600,0.135165760869565,1.64859492753623,2.65,17.25,9.9,72.33333333,0
2012-04-01,FAYETTE,7612.928,93365.48,43460,0.17517091578463,2.14830832949839,2.75,15.5,9.1,87.16666667,0
2012-04-01,FLOYD,6839.575,82316.39,42098,0.162467931968265,1.95535156064421,3.9,16,10,114.05,0
2012-04-01,FRANKLIN,2613.75,31580.65,19440,0.134452160493827,1.62451903292181,3.1,16.8,9.9,100.1,0
2012-04-01,GREENE,2087,25144.8,23658,8.82154028235692e-002,1.06284554907431,4.2,19.1,11.6,82.43333333,0
2012-04-01,GRUNDY,1838.35,22412.68,23210,7.92050840155105e-002,0.965647565704438,3.5,17,10.2,115.7,0
2012-04-01,GUTHRIE,1626.5,20337.63,15134,0.107473239064358,1.34383705563632,4.7,19.1,11.9,98.98,0
2012-04-01,HAMILTON,4691.625,55716.53,92077,5.09532782345211e-002,0.605108007428565,2.7,17.5,10.1,83.725,0
2012-04-01,HANCOCK,1957.5,20218.13,23427,8.35574337303112e-002,0.863026849361847,2.2,15.2,8.7,103.25,0
2012-04-01,HARDIN,9952.252,121334.04,150850,6.59744912164402e-002,0.80433569771296,3,16.8,9.9,95.175,0
2012-04-01,HARRISON,2715.633,33272.39,24814,0.109439550253889,1.34087168533892,5.466666667,20.7,13.06666667,77.58888889,0
2012-04-01,HENRY,5409.125,72734.52,33732,0.160355893513578,2.15624688722874,3.8,18.8,11.3,56.3,0
2012-04-01,HOWARD,4696.85,57577.53,19415,0.241918619624002,2.96562091166624,1.6,15.6,8.6,90.75,0
2012-04-01,HUMBOLDT,3703.35,43719.03,19366,0.191229474336466,2.25751471651348,3.8,17.4,10.6,125.3,0
2012-04-01,IDA,2587.7,32945.96,14052,0.184151722174779,2.34457443780245,4.3,19.25,11.75,100.75,0
2012-04-01,IOWA,10712.675,130678.96,250799,4.27141854632594e-002,0.521050562402561,3.5,17.4,10.4,104.16,0
2012-04-01,JACKSON,6233.55,74734.67,36572,0.170445969594225,2.04349420321557,3.15,15.4,9.3,75.65,0
2012-04-01,JASPER,9159.775,110575.88,147806,6.19716046709877e-002,0.748114961503593,5.566666667,18.3,11.93333333,101.3,0
2012-04-01,JEFFERSON,4503.75,65178.41,39568,0.113823038819248,1.64725055600485,6.1,20.1,13.1,54.7,0
2012-04-01,JOHNSON,86661.086,1217685.78,1396352,6.2062492838482e-002,0.872047864721789,5.55,18.7,12.1,77.94285714,0
2012-04-01,JONES,6280.925,73998.42,37176,0.168951070583172,1.99048902517753,3.7,16.7,10.2,88.3,0
2012-04-01,KEOKUK,809.95,9032.47,9960,8.1320281124498e-002,0.906874497991968,4.3,18.1,11.2,128.9,0
2012-04-01,KOSSUTH,9223,114648.21,32811,0.281094754807839,3.49420042059066,2.1,17.45,9.75,81.5,0
2012-04-01,LEE,15899.175,223274.55,133822,0.118808379788077,1.6684442767258,6.566666667,19.43333333,13,81.78,0
2012-04-01,LINN,130544.797,1750123.31,2514758,5.19114749808928e-002,0.695941044824194,4.066666667,17.06666667,10.56666667,81.55555556,0
2012-04-01,LOUISA,1549.025,19554.09,15604,9.92710202512176e-002,1.25314598820815,,,,60.05,0
2012-04-01,LUCAS,1797,19293.98,21070,8.52871381110584e-002,0.915708590412909,4.6,19.4,12,110.6,0
2012-04-01,LYON,2767.675,35164.84,17684,0.156507294729699,1.9885116489482,3,18.4,10.7,42.15,0
2012-04-01,MADISON,3835.502,48716.31,26066,0.147145783779636,1.86895994782475,4,19,11.5,153.3,0
2012-04-01,MAHASKA,4682.752,60015.36,58035,8.06884121650728e-002,1.03412354613595,4.7,18.6,11.7,99.13333333,0
2012-04-01,MARION,9787.506,124233.85,82976,0.117955866756653,1.49722630640185,6.2,18.1,12.2,82.94,0
2012-04-01,MARSHALL,11587.244,156657.37,223679,5.18030034111383e-002,0.700366909723309,4.25,17.7,10.95,114.0166667,0
2012-04-01,MILLS,2615.95,29868.44,25074,0.104329185610593,1.19121161362367,5.9,20.2,13.1,95.63333333,0
2012-04-01,MITCHELL,3294,37987.16,27290,0.120703554415537,1.39198094540125,2.8,15.1,8.9,122.8,0
2012-04-01,MONONA,3416.077,44519.39,17594,0.194161475503012,2.53037342275776,4.3,18.95,11.65,68.1,0
2012-04-01,MONROE,1662.975,20795.05,15316,0.108577631235309,1.35773374249151,5.2,18.2,11.7,86.1,0
2012-04-01,MONTGOMERY,4822.72,62331.63,23082,0.208938566848627,2.70044320249545,6.3,20.6,13.4,150.45,0
2012-04-01,MUSCATINE,16265.825,214086.21,169940,9.57151053312934e-002,1.25977527362599,5.566666667,18.26666667,11.93333333,103.6,0
2012-04-01,"O'BRIEN",8425.277,103451.33,42193,0.199684236721731,2.45186002417463,3.266666667,18.3,10.8,88.5,0
2012-04-01,OSCEOLA,1408,16092.63,10672,0.131934032983508,1.50793009745127,1.9,18.3,10.1,97.65,0
2012-04-01,PAGE,6104.779,79238.33,52195,0.116960992432225,1.51812108439506,6.15,20.9,13.55,110.85,0
2012-04-01,PALO ALTO,3589.6,41853.13,16652,0.215565697814076,2.51339959164064,3.7,17.5,10.6,104.1,0
2012-04-01,PLYMOUTH,10676.199,128806.61,66845,0.159715745381106,1.92694457326651,4.3,19.2,11.7,54.74,0
2012-04-01,POCAHONTAS,2647.2,28478.33,13467,0.196569391846736,2.11467513180367,4.1,18.1,11.1,108.7,0
2012-04-01,POLK,310687.583,4384801.45,7015013,4.42889532777772e-002,0.625059632818927,6.3,19.2,12.73333333,99.17368421,0
2012-04-01,POTTAWATTAMIE,52125.067,693045.77,535226,9.73888917952416e-002,1.29486566422408,5.9,19.6,12.8,102.9,0
2012-04-01,POWESHIEK,6562.85,85301.43,75311,8.71433123979233e-002,1.13265565455246,3,17.2,10.1,98.76,0
2012-04-01,RINGGOLD,936.25,10962.34,8430,0.111061684460261,1.30039620403321,5.55,18.55,12.05,60.6,0
2012-04-01,SAC,3461.775,41247.7,13821,0.250472107662253,2.98442225598727,3.3,18.2,10.7,106.8666667,0
2012-04-01,SCOTT,102732.585,1454250.82,1258735,8.1615737228249e-002,1.1553272293215,5.175,17.325,11.25,122.1454545,0
2012-04-01,SHELBY,4011.849,54873.4,30012,0.133674830067973,1.82838198054112,5,19.6,12.3,52.7,0
2012-04-01,SIOUX,9380.925,115879.47,102744,9.13038717589348e-002,1.12784658958187,4.5,20.4,12.5,75.18,0
2012-04-01,STORY,61973.995,793523.09,1017199,6.09261265494756e-002,0.780106046112904,4.75,18.15,11.45,92.13636364,0
2012-04-01,TAMA,2796.252,34057.52,21145,0.132241759281154,1.61066540553322,3.3,16.9,10.1,115.25,0
2012-04-01,TAYLOR,592.65,7248.15,11200,5.29151785714286e-002,0.64715625,6.2,19.9,13,82.5,0
2012-04-01,UNION,5464.5,64560.68,73173,7.46791849452667e-002,0.882301941973132,5.2,19,12.1,115.3333333,0
2012-04-01,VAN BUREN,1036.35,13727.08,4437,0.233569979716024,3.09377507324769,5.4,19.6,12.5,145,0
2012-04-01,WAPELLO,12971.001,163054.45,130868,9.91151465598924e-002,1.24594591496775,5.6,18.1,11.9,88.65,0
2012-04-01,WARREN,10751.022,130487.83,205786,5.22436997657761e-002,0.634094787789257,5.3,18.9,12.1,67.38571429,0
2012-04-01,WASHINGTON,6031.6,81695.5,37992,0.158759738892398,2.15033428090124,4,19.2,11.6,89.83333333,0
2012-04-01,WAYNE,1192.977,16046.08,9534,0.125128697293896,1.68303754982169,5.3,18.5,11.9,71.93333333,0
2012-04-01,WEBSTER,16718.225,214249.47,207025,8.07546190073662e-002,1.03489660669001,3.5,17.4,10.4,114.74,0
2012-04-01,WINNEBAGO,4875.075,55523.42,34865,0.139827190592285,1.59252602896888,2.2,15.8,9,103.85,0
2012-04-01,WINNESHIEK,9891.75,122334.66,45310,0.218312734495696,2.69994835577135,3.5,17,10.2,104.125,0
2012-04-01,WOODBURY,56009.81,762093.64,771209,7.2625980765266e-002,0.988180428392304,4.4,20.03333333,12.2,110.5833333,0
2012-04-01,WORTH,1098.875,11506.12,9975,0.11016290726817,1.15349573934837,3,15.2,9.1,63.7,0
2012-04-01,WRIGHT,3990.65,47723.35,50836,7.85004721063813e-002,0.938770753009678,2.6,18.2,10.4,73.1,0
2012-05-01,ADAIR,3055.6,35782.93,34846,8.76886873672731e-002,1.02688773460368,12.5,25.2,18.9,65.9,0
2012-05-01,ADAMS,770.825,9610.85,7685,0.10030253741054,1.25059856864021,10.6,25.6,18.2,25.7,0
2012-05-01,ALLAMAKEE,5335.25,61701.89,25093,0.21261905710756,2.45892838640258,11.1,24.16666667,17.63333333,107.38,0
2012-05-01,APPANOOSE,5353.125,64009.49,30075,0.177992518703242,2.12832884455528,12.8,25.1,18.96666667,54.14,0
2012-05-01,AUDUBON,1974.25,18622.49,11661,0.169303661778578,1.5969891089958,10.7,24.5,17.6,123,0
2012-05-01,BENTON,6083.1,65821.66,47247,0.128751031811544,1.39313945858996,11.35,25.9,18.65,48.5,0
2012-05-01,BLACK HAWK,88206.345,1184405.11,1846255,4.7775819158242e-002,0.641517618097175,11.3,25.5,18.4,71.71666667,0
2012-05-01,BOONE,11518.625,119740.52,127024,9.06806981357854e-002,0.942660599571735,11.6,25.93333333,18.8,56.11666667,0
2012-05-01,BREMER,13450.65,159359.44,86326,0.155812269768088,1.84601904408869,10.3,24.3,17.3,85.8,0
2012-05-01,BUCHANAN,11319.675,138590.21,111360,0.101649380387931,1.2445241558908,10,25.1,17.5,51.25,0
2012-05-01,BUENA VISTA,11722,146254.12,57658,0.203302230393007,2.53657983280724,11,24.55,17.8,110.4,0
2012-05-01,BUTLER,1722.825,18096.48,23953,7.19252285726214e-002,0.755499519893124,10.6,25.1,17.8,77.05,0
2012-05-01,CALHOUN,3107.95,33475.83,34178,9.09342266955351e-002,0.979455497688572,11.7,24.9,18.3,58.6,0
2012-05-01,CARROLL,17720.529,216218.75,73371,0.241519524062641,2.94692385274836,11.1,25.4,18.3,35.825,0
2012-05-01,CASS,9247.8,112737.32,42881,0.215661948182179,2.62907394883515,11,26.2,18.6,56.08571429,0
2012-05-01,CEDAR,5421.875,56560.53,45626,0.118833011879192,1.23965567877964,11.5,25.9,18.7,57.5,0
2012-05-01,CERRO GORDO,33913.153,413050.47,159080,0.213183008549158,2.596495285391,10.3,24.05,17.2,102.8,0
2012-05-01,CHEROKEE,4385.625,51807.19,23330,0.187982211744535,2.22062537505358,10.2,24.7,17.45,145.3,0
2012-05-01,CHICKASAW,2321.5,25039.85,18527,0.125303610946187,1.35153289793275,10,23.8,16.9,104.08,0
2012-05-01,CLARKE,3633.225,42761.81,34804,0.104391018273762,1.22864641995173,11.5,26.1,18.8,75.46666667,0
2012-05-01,CLAY,15475.077,165308.68,101489,0.152480337770596,1.6288334696371,10.7,24.55,17.6,141.7333333,0
2012-05-01,CLAYTON,3377.925,41922.43,32730,0.10320577451879,1.28085640085548,10.4,24.7,17.53333333,96.125,0
