weekStarting,Brand,Sum_sum_sale_liters,Sum_sum_sale_dollars
2012-07-22,Canadian,17529.275,243172.57
2012-07-22,Captain Morgan,15459.775,252775.37
2012-07-22,Crown Royal,5837.3,164290.97
2012-07-22,Fireball,2768.75,44781.36
2012-07-22,Five,16232.275,103240.64
2012-07-22,Five Star,3706.45,24828.97
2012-07-22,Hawkeye,15905.375,101394.89
2012-07-22,Jack Daniels,5521.45,140077.98
2012-07-22,Jagermeister,4328.475,102996.73
2012-07-22,Jim Beam,4279.35,75461.6800000001
2012-07-22,McCormick,231.25,1989.04
2012-07-22,Paramount,14604.75,104027.93
2012-07-22,Phillips,6548.25,41770.09
2012-07-22,Seagrams,8580.675,99061.4500000001
2012-07-22,Smirnoff,9562.425,138844.43
2012-07-29,Absolut,5794.97500000001,123251.95
2012-07-29,Admiral Nelson,4102.95,43315.4299999999
2012-07-29,Bacardi,10798.345,149388.15
2012-07-29,Barton,9128,54316.92
2012-07-29,Black Velvet,22631.925,210640.98
2012-07-29,Canadian,14808.275,215060.33
2012-07-29,Captain Morgan,14849.325,241047.39
2012-07-29,Crown Royal,5545.65,155750.11
2012-07-29,Fireball,2790.625,45210.31
2012-07-29,Five,16656.325,105776.4
2012-07-29,Five Star,3606.475,24074.18
2012-07-29,Hawkeye,21709.75,137215.52
2012-07-29,Jack Daniels,9243.85,234858.44
2012-07-29,Jagermeister,4040.8,96599.58
2012-07-29,Jim Beam,4298.825,76860.5700000001
2012-07-29,McCormick,242,1696.7
2012-07-29,Paramount,15587.25,110936.84
2012-07-29,Phillips,8959,56759.81
2012-07-29,Seagrams,8260.775,95752.0000000001
2012-07-29,Smirnoff,9557.075,137783.06
2012-08-05,Absolut,7943.225,169010.43
2012-08-05,Admiral Nelson,4058.225,42851.5899999999
2012-08-05,Bacardi,10291.135,141287.36
2012-08-05,Barton,7056.25,42219.28
2012-08-05,Black Velvet,18611.325,183005.94
2012-08-05,Canadian,18647.7,239640.67
2012-08-05,Captain Morgan,14488,231959.59
2012-08-05,Crown Royal,5172.57500000001,145562.82
2012-08-05,Fireball,3138.375,50538.63
2012-08-05,Five,16420.55,104365.41
2012-08-05,Five Star,3340.9,22262.86
2012-08-05,Hawkeye,25422.375,159984.28
2012-08-05,Jack Daniels,5701.55,146824.63
2012-08-05,Jagermeister,4303.25,102748.12
2012-08-05,Jim Beam,3686.175,66185.47
2012-08-05,McCormick,295.75,2207.82
2012-08-05,Paramount,15572,111541.54
2012-08-05,Phillips,9776,62339
2012-08-05,Seagrams,7501.425,87747.8400000001
2012-08-05,Smirnoff,8861,128402.99
2012-08-12,Absolut,6454.05,142163.51
2012-08-12,Admiral Nelson,4683.525,49161.33
2012-08-12,Bacardi,11196.24,152366.35
2012-08-12,Barton,8268.75,49229.76
2012-08-12,Black Velvet,18729.25,183265.34
2012-08-12,Canadian,17280.8,231373.65
2012-08-12,Captain Morgan,15085.15,247762.41
2012-08-12,Crown Royal,5211.30000000001,147583.75
2012-08-12,Fireball,2759,44833.97
2012-08-12,Five,15961.525,101603.59
2012-08-12,Five Star,3616.5,24265.37
2012-08-12,Hawkeye,26857.75,168894.25
2012-08-12,Jack Daniels,5334.5,137300.54
2012-08-12,Jagermeister,4103.025,97457.09
2012-08-12,Jim Beam,4132.3,74099.4600000001
2012-08-12,McCormick,257,1818.12
2012-08-12,Paramount,15860.5,112702.43
2012-08-12,Phillips,9099.6,57648.4700000001
2012-08-12,Seagrams,8679.825,99984.5900000001
2012-08-12,Smirnoff,10280,145927.53
2012-08-19,Absolut,5355.3,114791.15
2012-08-19,Admiral Nelson,4957.275,51811.7199999999
2012-08-19,Bacardi,9970.747,138211.39
2012-08-19,Barton,8715.5,51965.1100000001
2012-08-19,Black Velvet,19467.425,193097.43
2012-08-19,Canadian,15820.6,220232.91
2012-08-19,Captain Morgan,15609.575,254995.59
2012-08-19,Crown Royal,5214.475,145684.16
2012-08-19,Fireball,3058.625,49520.13
2012-08-19,Five,15901.3,101141.17
2012-08-19,Five Star,3553.975,23601.45
2012-08-19,Hawkeye,28762.375,180311
2012-08-19,Jack Daniels,5739.825,152122.58
2012-08-19,Jagermeister,4894.925,116455.69
2012-08-19,Jim Beam,3494.85,63081.2
2012-08-19,McCormick,239.25,1796.27
2012-08-19,Paramount,16408.5,119427.62
2012-08-19,Phillips,8427.75,53275.38
2012-08-19,Seagrams,7587.1,88225.0400000001
2012-08-19,Smirnoff,9650.625,139544.58
2012-08-26,Absolut,9171.625,198518.97
2012-08-26,Admiral Nelson,6416.775,67215.6599999999
2012-08-26,Bacardi,14492.675,199590.55
2012-08-26,Barton,9190,54817.71
2012-08-26,Black Velvet,27077.1,262310.77
2012-08-26,Canadian,22650.525,316065.230000001
2012-08-26,Captain Morgan,21263.425,345394.59
2012-08-26,Crown Royal,8243.82500000001,230032.76
2012-08-26,Fireball,3812.375,60963.4
2012-08-26,Five,21434,135902.97
2012-08-26,Five Star,4809.4,31952.29
2012-08-26,Hawkeye,30385.5,190928.77
2012-08-26,Jack Daniels,8640.575,222049.62
2012-08-26,Jagermeister,5482.95,131327.16
2012-08-26,Jim Beam,5698.5,101783.97
2012-08-26,McCormick,355.25,2607.2
2012-08-26,Paramount,18783.25,134067.45
2012-08-26,Phillips,10186.5,64540.39
2012-08-26,Seagrams,11047.025,126317.99
2012-08-26,Smirnoff,12096.05,173298.27
2012-09-02,Absolut,4533.9,94980.4500000002
2012-09-02,Admiral Nelson,3695.325,39117.68
2012-09-02,Bacardi,7315.575,102926.26
2012-09-02,Barton,4569,27271.65
2012-09-02,Black Velvet,14720.925,142252.64
2012-09-02,Canadian,15723.15,256307.96
2012-09-02,Captain Morgan,23991.35,386845.83
2012-09-02,Crown Royal,11355.65,322373.16
2012-09-02,Fireball,2219.25,36173.19
2012-09-02,Five,12134.875,77433.4300000001
2012-09-02,Five Star,2862.8,19167.34
2012-09-02,Hawkeye,13882.25,88340.0999999999
2012-09-02,Jack Daniels,6612.925,169737.23
2012-09-02,Jagermeister,3740.075,89284.55
2012-09-02,Jim Beam,3109.9,56202.52
2012-09-02,McCormick,147,1136.57
2012-09-02,Paramount,11389.25,80791.41
2012-09-02,Phillips,5639.75,36016.55
2012-09-02,Seagrams,8962.8,100823.16
2012-09-02,Smirnoff,13336.3,185938.48
2012-09-09,Absolut,5751.45,122819.34
2012-09-09,Admiral Nelson,4827.6,51138.1899999999
2012-09-09,Bacardi,11536.495,161129.34
2012-09-09,Barton,8350.25,49773.1300000001
2012-09-09,Black Velvet,20724.325,198217.64
2012-09-09,Canadian,22091.8,371167.480000001
2012-09-09,Captain Morgan,42699.15,690476.009999999
2012-09-09,Crown Royal,16337.45,465201.13
2012-09-09,Fireball,3512.625,55456.08
2012-09-09,Five,16909.85,107559.43
2012-09-09,Five Star,3718.3,24630.66
2012-09-09,Hawkeye,19757.625,125786.6
2012-09-09,Jack Daniels,7288.65,187214.68
2012-09-09,Jagermeister,4130.95,99001.5800000001
2012-09-09,Jim Beam,3960.275,70655.9600000001
2012-09-09,McCormick,337,2664.72
2012-09-09,Paramount,15722.125,112315.42
2012-09-09,Phillips,7498.1,47941.8600000001
2012-09-09,Seagrams,18646.75,205288.34
2012-09-09,Smirnoff,16625.525,231994.73
2012-09-16,Absolut,4708.025,100955.38
2012-09-16,Admiral Nelson,4007.5,42517.1299999999
2012-09-16,Bacardi,7712.12,111180.55
2012-09-16,Barton,7034.5,41900.08
2012-09-16,Black Velvet,18223.75,172743.29
2012-09-16,Canadian,17944.475,267034.28
2012-09-16,Captain Morgan,15400.05,250628.64
2012-09-16,Crown Royal,10992.6,315234.47
2012-09-16,Fireball,2988.625,48423.71
2012-09-16,Five,15230.425,97442.68
2012-09-16,Five Star,3556.225,24010.03
2012-09-16,Hawkeye,16105.125,102626.59
2012-09-16,Jack Daniels,6607.6,169931.85
2012-09-16,Jagermeister,4355.125,103746.47
2012-09-16,Jim Beam,3690,65889.04
2012-09-16,McCormick,192,1559.56
2012-09-16,Paramount,14995.625,108256.59
2012-09-16,Phillips,6010.5,38349.35
2012-09-16,Seagrams,9715.125,111740.22
2012-09-16,Smirnoff,10885.425,158204.53
2012-09-23,Absolut,4204.95,90386.7500000001
2012-09-23,Admiral Nelson,3828.625,40182.02
2012-09-23,Bacardi,8036.675,114341.04
2012-09-23,Barton,9815.5,58530.2500000001
2012-09-23,Black Velvet,21278.775,204782.16
2012-09-23,Canadian,17686.15,260942.62
2012-09-23,Captain Morgan,22093.55,361461.45
2012-09-23,Crown Royal,6560.275,188525.47
2012-09-23,Fireball,3814.875,62521.76
2012-09-23,Five,16011.925,102138.81
2012-09-23,Five Star,3626.225,24168.02
2012-09-23,Hawkeye,16677.625,106766.73
2012-09-23,Jack Daniels,5932.45,152310.05
2012-09-23,Jagermeister,3670.95,87720.0400000001
2012-09-23,Jim Beam,3642.225,65275.48
2012-09-23,McCormick,204.25,1622.86
2012-09-23,Paramount,14371,103522.75
2012-09-23,Phillips,4587.5,29911.61
2012-09-23,Seagrams,8450.325,97881.1300000002
2012-09-23,Smirnoff,10318.075,145967.93
2012-09-30,Absolut,9439.15,188766.14
2012-09-30,Admiral Nelson,9600.425,99484.0199999999
2012-09-30,Bacardi,11991.795,165067.85
2012-09-30,Barton,7255.5,43420.44
2012-09-30,Black Velvet,79136.4,694810.45
2012-09-30,Canadian,27359.375,327966.070000001
2012-09-30,Captain Morgan,25418.825,414191.5
2012-09-30,Crown Royal,13103.675,372281.22
2012-09-30,Fireball,3806,60364.08
2012-09-30,Five,16099.175,103058.04
2012-09-30,Five Star,3413.25,22896.68
2012-09-30,Hawkeye,39592.5,246558.62
2012-09-30,Jack Daniels,11251.325,290075.36
2012-09-30,Jagermeister,7587.225,181080.89
2012-09-30,Jim Beam,6024.4,106267.8
2012-09-30,McCormick,316,2472.22
2012-09-30,Paramount,18495.5,136390.99
2012-09-30,Phillips,18575.5,117003.83
2012-09-30,Seagrams,8619.5,99748.5800000001
2012-09-30,Smirnoff,12483.15,177030.75
2012-10-07,Absolut,9522.275,197747.74
2012-10-07,Admiral Nelson,7464.375,77476.4599999999
2012-10-07,Bacardi,11288.779,158125.6
2012-10-07,Barton,6441.25,38510.39
2012-10-07,Black Velvet,73717.625,651650.66
2012-10-07,Canadian,21958.15,267710.21
2012-10-07,Captain Morgan,19690.95,318478.05
2012-10-07,Crown Royal,8577.27500000001,242863.78
2012-10-07,Fireball,4333,69199.58
2012-10-07,Five,16067.125,102397.07
2012-10-07,Five Star,3543.1,23520.9
2012-10-07,Hawkeye,33276.625,208585.18
2012-10-07,Jack Daniels,14637.75,377691.43
2012-10-07,Jagermeister,7844.45,186713.54
2012-10-07,Jim Beam,5843.825,101869.5
2012-10-07,McCormick,341,3279.07
2012-10-07,Paramount,17735.625,129486.06
2012-10-07,Phillips,17451.25,110884.8
2012-10-07,Seagrams,7620.35,88847.22
2012-10-07,Smirnoff,11909.375,170678.9
2012-10-14,Absolut,9392.525,191308.88
2012-10-14,Admiral Nelson,5441.425,58552.19
2012-10-14,Bacardi,24988.824,323972.1
2012-10-14,Barton,8521.75,50794.9600000001
2012-10-14,Black Velvet,51610.7,459517.74
2012-10-14,Canadian,27727.475,382219.91
2012-10-14,Captain Morgan,23006.275,372910.13
2012-10-14,Crown Royal,15579.975,440900.59
2012-10-14,Fireball,4569.875,73068.72
2012-10-14,Five,15711.725,100687.41
2012-10-14,Five Star,3998.675,26816.47
2012-10-14,Hawkeye,40824.75,254374.32
2012-10-14,Jack Daniels,16657.3,419407.849999999
2012-10-14,Jagermeister,8803.275,209849.65
2012-10-14,Jim Beam,8717.7,148204.65
2012-10-14,McCormick,273.75,2594.71
2012-10-14,Paramount,17962.75,130941.77
2012-10-14,Phillips,17649.75,111188.27
2012-10-14,Seagrams,9300.65,104747.11
2012-10-14,Smirnoff,15310,210664.11
2012-10-21,Absolut,14365.275,302811.63
2012-10-21,Admiral Nelson,11046.325,113242.06
2012-10-21,Bacardi,15805.517,211690.17
2012-10-21,Barton,6321,37693
2012-10-21,Black Velvet,52955.575,471761.720000001
2012-10-21,Canadian,22586.625,290245.14
2012-10-21,Captain Morgan,26116.075,428956.9
2012-10-21,Crown Royal,7637.5,218494.6
2012-10-21,Fireball,5918.5,95768.9200000001
2012-10-21,Five,15704.225,99667.3500000001
2012-10-21,Five Star,3725.325,24755.59
2012-10-21,Hawkeye,34517.625,215633.52
2012-10-21,Jack Daniels,11683.95,301950.91
2012-10-21,Jagermeister,6435.425,153740.89
2012-10-21,Jim Beam,6671.925,114309.11
2012-10-21,McCormick,311.25,2961.64
2012-10-21,Paramount,18360.5,134950.66
2012-10-21,Phillips,15539.5,97631.04
2012-10-21,Seagrams,10338.675,117370
2012-10-21,Smirnoff,13099.325,183962.48
2012-10-28,Absolut,5805.45,127598.57
2012-10-28,Admiral Nelson,4987.575,52377.35
2012-10-28,Bacardi,8746.778,119491.88
2012-10-28,Barton,6274,37485.02
2012-10-28,Black Velvet,22645.05,209042.81
2012-10-28,Canadian,17864.175,237330.41
2012-10-28,Captain Morgan,12849.375,213261.74
2012-10-28,Crown Royal,5268.175,149350.13
2012-10-28,Fireball,3010.625,48023.35
2012-10-28,Five,16254.175,103841.94
2012-10-28,Five Star,3365.25,22602.37
2012-10-28,Hawkeye,21651.875,136944.86
2012-10-28,Jack Daniels,4269.525,108224.15
2012-10-28,Jagermeister,3822.95,91091.52
2012-10-28,Jim Beam,5412.9,95573.3
2012-10-28,McCormick,318.5,2856.75
2012-10-28,Paramount,14968.5,108469.18
2012-10-28,Phillips,3249.5,21170.83
2012-10-28,Seagrams,6925.575,82214.16
2012-10-28,Smirnoff,7271.775,107314.69
2012-11-04,Absolut,4729.225,101782.83
2012-11-04,Admiral Nelson,3817.25,40283.98
2012-11-04,Bacardi,7480.803,104683.42
2012-11-04,Barton,7666.75,46003.22
2012-11-04,Black Velvet,16124,162295.85
2012-11-04,Canadian,16159.85,226316.2
2012-11-04,Captain Morgan,15859.175,259538.35
2012-11-04,Crown Royal,6327.5,180739.65
2012-11-04,Fireball,3361.75,55647.04
2012-11-04,Five,16712.675,109943.52
2012-11-04,Five Star,3805.55,26017.78
2012-11-04,Hawkeye,16527,104971.1
2012-11-04,Jack Daniels,5477.575,143315.71
2012-11-04,Jagermeister,3542.75,85130.12
2012-11-04,Jim Beam,4284.625,82605.7199999998
2012-11-04,McCormick,356.75,2980.58
2012-11-04,Paramount,17276.125,124153.12
2012-11-04,Phillips,8191.25,52406.66
2012-11-04,Seagrams,7549.525,88436.88
2012-11-04,Smirnoff,8681.675,126662.39
2012-11-11,Absolut,6929.6,149920.44
2012-11-11,Admiral Nelson,5931.025,62749.05
2012-11-11,Bacardi,12513.365,176831.36
2012-11-11,Barton,11161,66738.17
2012-11-11,Black Velvet,25017.85,243021.39
2012-11-11,Canadian,26271.275,377678.010000001
2012-11-11,Captain Morgan,25141.975,410738.74
2012-11-11,Crown Royal,9391.65000000001,265829.86
2012-11-11,Fireball,6146.625,102487.23
2012-11-11,Five,24141.65,158433.12
2012-11-11,Five Star,5809.5,39607.95
2012-11-11,Hawkeye,24841.375,157968.56
2012-11-11,Jack Daniels,9920.725,264794.71
2012-11-11,Jagermeister,6180.375,146840.67
2012-11-11,Jim Beam,8341.4,155936.88
2012-11-11,McCormick,359.75,3028.84
2012-11-11,Paramount,26208,189296.8
2012-11-11,Phillips,9387.75,59593.44
2012-11-11,Seagrams,10990.95,127474.5
2012-11-11,Smirnoff,11493.475,164677.61
2012-11-18,Absolut,1960.65,42642.67
2012-11-18,Admiral Nelson,1793.925,18879.31
2012-11-18,Bacardi,3943.57,54185.23
2012-11-18,Barton,3019.75,18055.31
2012-11-18,Black Velvet,6345.2,62196.98
2012-11-18,Canadian,10098.5,196797.39
2012-11-18,Captain Morgan,10881.65,181208.46
2012-11-18,Crown Royal,7064.25,196383.81
2012-11-18,Fireball,2214.25,37257.89
2012-11-18,Five,7215.7,48019.17
2012-11-18,Five Star,1908.675,12998.52
2012-11-18,Hawkeye,5310.625,34581.21
2012-11-18,Jack Daniels,2480.8,63825.53
2012-11-18,Jagermeister,1527.75,36705.32
2012-11-18,Jim Beam,1716.525,32393.06
2012-11-18,McCormick,87,898.68
2012-11-18,Paramount,9781.375,70102.29
2012-11-18,Phillips,2583.25,16517.14
2012-11-18,Seagrams,5226.45,58750.88
2012-11-18,Smirnoff,4490.05,63213.09
2012-11-25,Absolut,7010.75,151611.69
2012-11-25,Admiral Nelson,4467.775,47393.48
2012-11-25,Bacardi,9395.134,132385.15
2012-11-25,Barton,7631.5,45641.23
2012-11-25,Black Velvet,18409.95,185528.65
2012-11-25,Canadian,19917.3,310845.740000001
2012-11-25,Captain Morgan,20616.475,342165.39
2012-11-25,Crown Royal,8811.425,251374.49
2012-11-25,Fireball,3980.5,65215.72
2012-11-25,Five,16165.425,106623.65
2012-11-25,Five Star,3789.8,25720.34
2012-11-25,Hawkeye,14161.875,91123.3499999999
2012-11-25,Jack Daniels,9323.775,234238.16
2012-11-25,Jagermeister,3932.6,93971.4
2012-11-25,Jim Beam,4793.55,91586.9899999998
2012-11-25,McCormick,274.5,2516.35
2012-11-25,Paramount,19981.125,145978.62
2012-11-25,Phillips,6954,44986.16
2012-11-25,Seagrams,9924.65,115312.05
2012-11-25,Smirnoff,10418.175,150311.07
2012-12-02,Absolut,5339.725,115126.41
2012-12-02,Admiral Nelson,4036.15,42782.5399999999
2012-12-02,Bacardi,7703.675,106883.55
2012-12-02,Barton,5472.25,32771.82
2012-12-02,Black Velvet,19802.575,189183.89
2012-12-02,Canadian,19689.075,256701.27
2012-12-02,Captain Morgan,31009.05,517224.46
2012-12-02,Crown Royal,5865.225,166282.7
2012-12-02,Fireball,3127.625,52089.87
2012-12-02,Five,15146.575,99868.17
2012-12-02,Five Star,3760.125,25605.36
2012-12-02,Hawkeye,17334.75,110615.2
2012-12-02,Jack Daniels,5660.675,145550.24
2012-12-02,Jagermeister,4723.6,112287.2
2012-12-02,Jim Beam,4039,76725.2099999999
2012-12-02,McCormick,280.25,2680.67
2012-12-02,Paramount,14577.375,108436.14
2012-12-02,Phillips,8954,56982.35
2012-12-02,Seagrams,7958.225,93628.75
2012-12-02,Smirnoff,7664.75,115123.67
2012-12-09,Absolut,8189.725,165711.73
2012-12-09,Admiral Nelson,4616.925,48824.5999999999
2012-12-09,Bacardi,9811.375,133698.76
2012-12-09,Barton,7620.25,45664.69
2012-12-09,Black Velvet,20088.725,194714.47
2012-12-09,Canadian,21548.45,302583.8
2012-12-09,Captain Morgan,29940.825,485077.13
2012-12-09,Crown Royal,7818.325,225051.08
2012-12-09,Fireball,5241.625,86490.8300000001
2012-12-09,Five,16875.825,110970.08
2012-12-09,Five Star,4258.275,28775.51
2012-12-09,Hawkeye,18417.375,117373.47
2012-12-09,Jack Daniels,8676.1,224749.84
2012-12-09,Jagermeister,8648.65,203959.34
2012-12-09,Jim Beam,5180.825,95882.2499999998
2012-12-09,McCormick,248,2194.32
2012-12-09,Paramount,19304,142462.44
2012-12-09,Phillips,7821.75,49514.09
2012-12-09,Seagrams,12942.65,148293.3
2012-12-09,Smirnoff,11634.8,166043.18
2012-12-16,Absolut,9121.7,197855.77
2012-12-16,Admiral Nelson,5862.45,61903.5799999999
2012-12-16,Bacardi,15038.075,202678.02
2012-12-16,Barton,8910.5,53371.72
2012-12-16,Black Velvet,31479.875,300302.1
2012-12-16,Canadian,26921.25,379002.930000001
2012-12-16,Captain Morgan,28494.375,469721.09
2012-12-16,Crown Royal,11606.725,335957.979999999
2012-12-16,Fireball,5810.625,95648.3900000001
2012-12-16,Five,21929.9,143796.54
2012-12-16,Five Star,5059.425,34215.55
2012-12-16,Hawkeye,24209.625,153541.52
2012-12-16,Jack Daniels,9967.775,260199.41
2012-12-16,Jagermeister,6939.975,165239.89
2012-12-16,Jim Beam,5606.325,107899.7
2012-12-16,McCormick,420,3702.81
2012-12-16,Paramount,27578.375,204176.29
2012-12-16,Phillips,9187.75,59096.6
2012-12-16,Seagrams,12061.575,139975.85
2012-12-16,Smirnoff,11734.825,175448.33
2012-12-23,Absolut,6138.525,131242.14
2012-12-23,Admiral Nelson,5526.025,58374.2899999999
2012-12-23,Bacardi,12149.824,167625.11
2012-12-23,Barton,5145.5,30878.69
2012-12-23,Black Velvet,23677.675,227765.86
2012-12-23,Canadian,20760.3,295439.18
2012-12-23,Captain Morgan,24091.85,394047.56
2012-12-23,Crown Royal,10316.725,298116.519999999
2012-12-23,Fireball,4132.75,65482.3
2012-12-23,Five,15774.45,103712.79
2012-12-23,Five Star,3458.425,23444.84
2012-12-23,Hawkeye,16576.25,105440.13
2012-12-23,Jack Daniels,7267.775,189294.27
2012-12-23,Jagermeister,3933.85,94386.7
2012-12-23,Jim Beam,4685.675,90974.3099999997
2012-12-23,McCormick,298.5,2856.65
2012-12-23,Paramount,20391,151919.18
2012-12-23,Phillips,9098.45,58088.3
2012-12-23,Seagrams,9118.05,107163.96
2012-12-23,Smirnoff,9744.5,146318.17
2012-12-30,Absolut,3808.4,80018.29
2012-12-30,Admiral Nelson,3128.05,33133.71
2012-12-30,Bacardi,8283.05,116220.25
2012-12-30,Barton,4200.25,25190.84
2012-12-30,Black Velvet,10146.5,101851.8
2012-12-30,Canadian,9861.15000000001,140286.49
2012-12-30,Captain Morgan,13392.675,219645.03
2012-12-30,Crown Royal,4658.725,135294.06
2012-12-30,Fireball,5012.125,84319.36
2012-12-30,Five,8928.575,59099.85
2012-12-30,Five Star,2105.175,14401.4
2012-12-30,Hawkeye,11655.125,74044.5499999999
2012-12-30,Jack Daniels,4382.475,112849.08
2012-12-30,Jagermeister,2157.875,52080.45
2012-12-30,Jim Beam,2940.25,56304.18
2012-12-30,McCormick,174.5,1597.53
2012-12-30,Paramount,10441.375,77662.97
2012-12-30,Phillips,3814,24629.05
2012-12-30,Seagrams,5362.1,60960
2012-12-30,Smirnoff,6298.6,93311.94
2013-01-06,Absolut,4089.85,89276.8200000001
2013-01-06,Admiral Nelson,6579.6,69326.2299999999
2013-01-06,Bacardi,7300.625,103361.95
2013-01-06,Barton,6516,39131.31
2013-01-06,Black Velvet,15147.225,149240.93
2013-01-06,Canadian,11316.275,162443.350000001
2013-01-06,Captain Morgan,15457.025,251869.71
2013-01-06,Crown Royal,4710.525,134320.83
2013-01-06,Fireball,4897,80162.27
2013-01-06,Five,13414.425,88756.17
2013-01-06,Five Star,3385.7,23071.25
2013-01-06,Hawkeye,20463.5,128865.84
2013-01-06,Jack Daniels,5072.925,130778.73
2013-01-06,Jagermeister,2925.775,70043.37
2013-01-06,Jim Beam,3179.225,60456.79
2013-01-06,McCormick,227.75,1900.55
2013-01-06,Paramount,13881.75,101351.7
2013-01-06,Phillips,4802,31100.65
2013-01-06,Seagrams,9000.525,99551.9300000001
2013-01-06,Smirnoff,9113.4,130200.79
2013-01-13,Absolut,4996.875,107583.07
2013-01-13,Admiral Nelson,3986.425,42105.8499999999
2013-01-13,Bacardi,8285.525,115300.13
2013-01-13,Barton,6651.75,39791.42
2013-01-13,Black Velvet,15590.025,158431.68
2013-01-13,Canadian,16903.375,221375.49
2013-01-13,Captain Morgan,14681.85,239349.63
2013-01-13,Crown Royal,5172.7,145762.78
2013-01-13,Fireball,3045.875,49869.51
2013-01-13,Five,13979.55,92380.87
2013-01-13,Five Star,3401.15,23231.24
2013-01-13,Hawkeye,25754.25,161157.13
2013-01-13,Jack Daniels,4603.625,118583.1
2013-01-13,Jagermeister,2748.325,65825.85
2013-01-13,Jim Beam,4169.475,77940.3199999998
2013-01-13,McCormick,249.5,2166.6
2013-01-13,Paramount,13916.625,104678.06
2013-01-13,Phillips,5345,33789.31
2013-01-13,Seagrams,7666.1,87875.98
2013-01-13,Smirnoff,8261.85,119851.54
2013-01-20,Absolut,5724.85,117956.84
2013-01-20,Admiral Nelson,4060.075,42862.7499999999
2013-01-20,Bacardi,7218.275,104167.85
2013-01-20,Barton,7631.25,45617.82
2013-01-20,Black Velvet,18103.475,180303.15
2013-01-20,Canadian,13796.575,184945.83
2013-01-20,Captain Morgan,16014,260586.17
2013-01-20,Crown Royal,4019.325,113029.65
2013-01-20,Fireball,5552,92735.34
2013-01-20,Five,14469.05,95375.22
2013-01-20,Five Star,3749.975,25499.04
2013-01-20,Hawkeye,21665,135905.23
2013-01-20,Jack Daniels,5840.375,150514.08
2013-01-20,Jagermeister,2860.2,68397.24
2013-01-20,Jim Beam,4191.35,77797.2599999998
2013-01-20,McCormick,199.5,1564.95
2013-01-20,Paramount,14710.125,106979.52
2013-01-20,Phillips,6370.5,40826.87
2013-01-20,Seagrams,8469.3,95245.0800000001
2013-01-20,Smirnoff,7631.55,111297.94
2013-01-27,Absolut,4749.35,100986.39
